"degree","normalised.degree","nestedrank","betweenness","weighted.betweenness","closeness","weighted.closeness","evcent","Taxon","Endemicity","site","max.degree","missing.degree"
1,0.0217391304347826,0.901639344262295,0,0,0.0191197691197691,0.00973808139349133,0.0910564469242335,"Saldula oahuensis","Cosmo","Koh",46,45
3,0.0652173913043478,0.278688524590164,0.000694444444444444,0,0.0164141414141414,0.00863006251698831,0.0474581450276174,"Chlorococcus straussiae","Cosmo","Koh",46,43
1,0.0217391304347826,0.918032786885246,0,0,0.0198412698412698,0.0101224793432344,0.0994731362718246,"Nesopedronia cibotii","Endem","Koh",46,45
1,0.0217391304347826,0.934426229508197,0,0,0.000721500721500722,NA,1.68103984034754e-17,"Pseudococcus antricolens","Cosmo","Koh",46,45
1,0.0217391304347826,0.950819672131147,0,0,0,NA,1.01140584462593e-17,"Pseudococcus lycopodii","Endem","Koh",46,45
1,0.0217391304347826,0.967213114754098,0,0,0.00216450216450216,NA,0,"Hevaheva giffardi","Endem","Koh",46,45
1,0.0217391304347826,0.983606557377049,0,0,0.00216450216450216,NA,0,"Hevaheva hyalina","Endem","Koh",46,45
1,0.0217391304347826,1,0,0,0.00216450216450216,NA,0,"Hevaheva perkinsi","Cosmo","Koh",46,45
1,0.0196078431372549,0.287037037037037,0,0,0.010160315004922,0.00482349461943762,0.11354692769189,"Balclutha lobata","Cosmo","Hal",51,50
7,0.137254901960784,0.0185185185185185,0.0478714838176292,0.0479093780781903,0.0124103501617213,0.00772174659105951,0.452520067739735,"Balclutha plutonis","Cosmo","Hal",51,44
1,0.0196078431372549,0.296296296296296,0,0,0.010160315004922,0.00482349461943762,0.11354692769189,"Balclutha usitata","Cosmo","Hal",51,50
2,0.0392156862745098,0.203703703703704,0,0,0.00812122064407256,0.00434426211686022,0.0262600506133718,"Balclutha volcanicola","Cosmo","Hal",51,49
1,0.0196078431372549,0.305555555555556,0,0,0.00991421740964703,0.00489817531937427,0.0561967307981787,"Balolina kilaueae","Cosmo","Hal",51,50
1,0.0196078431372549,0.314814814814815,0,0,0.00812122064407256,0.00434426211686022,0.0255374386140537,"Emoloana eragrosticola","Endem","Hal",51,50
1,0.0196078431372549,0.324074074074074,0,0,0.00724230066094783,0.00426265871496627,0.0239923463863026,"Engytatus sidae","Endem","Hal",51,50
4,0.0784313725490196,0.101851851851852,0.0508843236840321,0.030028855862727,0.013394740542821,0.00695306593493594,0.26358226315859,"Glyptonysius amicola","Cosmo","Hal",51,47
3,0.0588235294117647,0.138888888888889,0.0276415562859278,0.0391325794887155,0.0112853325833216,0.00661524784830621,0.150600597996876,"Iolania mauiensis","Endem","Hal",51,48
1,0.0196078431372549,0.333333333333333,0,0,0.0112501757839966,0.00512990890945531,0.156025049551697,"Leialoha lehuae","Cosmo","Hal",51,50
1,0.0196078431372549,0.342592592592593,0,0,0.0112501757839966,0.00512990890945531,0.156025049551697,"Leialoha ohiae","Cosmo","Hal",51,50
1,0.0196078431372549,0.351851851851852,0,0,0.0112501757839966,0.00512990890945531,0.156025049551697,"Leialoha mauiensis","Endem","Hal",51,50
3,0.0588235294117647,0.148148148148148,0.0162532924903019,0.00399103291328419,0.0125158205596962,0.00643324940271884,0.224534584150537,"Metrarga nuda","Cosmo","Hal",51,48
4,0.0784313725490196,0.111111111111111,0.0306521407457873,0.0132584120475157,0.0128673885529461,0.00659901411125515,0.221591375026549,"Neseis mauiensis","Cosmo","Hal",51,47
2,0.0392156862745098,0.212962962962963,0.00406957178930172,0.00148602289324411,0.0103360990015469,0.00499646646290686,0.0487046184166727,"Neseis nitidus nitidus","Endem","Hal",51,49
5,0.0980392156862745,0.0740740740740741,0.0325213356825772,0.0213747989044344,0.0120236253691464,0.00535410303700642,0.126112141447321,"Neseis saundersianus","Cosmo","Hal",51,46
1,0.0196078431372549,0.361111111111111,0,0,0.0079981718464351,0.00403768506056528,0.00778388321617288,"Neseis kirkaldyi","Endem","Hal",51,50
4,0.0784313725490196,0.12037037037037,0.0306521407457873,0.0132584120475157,0.0128673885529461,0.00659901411125515,0.221591375026549,"Neseis mauiensis pallidipennis","Endem","Hal",51,47
1,0.0196078431372549,0.37037037037037,0,0,0.00761144705386022,0.00352460613452582,0.00320310283357187,"Neseis pallida","Endem","Hal",51,50
1,0.0196078431372549,0.37962962962963,0,0,0.00977359021234707,0.00472227280768544,0.0400806694475258,"Neseis hiloensis approximatus","Endem","Hal",51,50
1,0.0196078431372549,0.388888888888889,0,0,0.00780480945014766,0.00390431687889143,0.0125403795548596,"Neseis ampliata","Endem","Hal",51,50
1,0.0196078431372549,0.398148148148148,0,0,0.00989663900998453,0.00487597144213323,0.0566472967446,"Neseis neochinai","Endem","Hal",51,50
1,0.0196078431372549,0.407407407407407,0,0,0,NA,3.88638114230392e-18,"Neseis pallassatus","Endem","Hal",51,50
1,0.0196078431372549,0.416666666666667,0,0,0.00989663900998453,0.00487597144213323,0.0566472967446,"Nesiomiris kraussi","Endem","Hal",51,50
1,0.0196078431372549,0.425925925925926,0,0,0.00989663900998453,0.00487597144213323,0.0566472967446001,"Nesiomiris rufonotus","Endem","Hal",51,50
1,0.0196078431372549,0.435185185185185,0,0,0.00989663900998453,0.00487597144213323,0.0566472967446,"Nesiomiris cheliferus","Endem","Hal",51,50
1,0.0196078431372549,0.444444444444444,0,0,0.000210940795949937,NA,0,"Nesiomiris byroniae","Endem","Hal",51,50
1,0.0196078431372549,0.453703703703704,0,0,0.000210940795949937,NA,0,"Nesiomiris kawau","Endem","Hal",51,50
1,0.0196078431372549,0.462962962962963,0,0,0.00959780621572212,0.00472434689096359,0.0659256244309281,"Nesophrosyne montium","Endem","Hal",51,50
1,0.0196078431372549,0.472222222222222,0,0,0.00959780621572212,0.00472434689096359,0.0659256244309281,"Nesophrosyne silvigena","Cosmo","Hal",51,50
1,0.0196078431372549,0.481481481481481,0,0,0.0111095485866967,0.00509298911048575,0.0981366007012368,"Nesophryne alticola","Endem","Hal",51,50
1,0.0196078431372549,0.490740740740741,0,0,0.0111095485866967,0.00509298911048575,0.0981366007012368,"Nesophrosyne caelicola","Endem","Hal",51,50
1,0.0196078431372549,0.5,0,0,0.00857825903529742,0.00458890486405542,0.0258947889282929,"Nesophrosyne ehu","Endem","Hal",51,50
1,0.0196078431372549,0.509259259259259,0,0,0.0079981718464351,0.00403768506056528,0.00778388321617287,"Nesophryne kaiamamao","Endem","Hal",51,50
2,0.0392156862745098,0.222222222222222,0.00700382865250573,0.00075652074565155,0.0120587821684714,0.00629765398205263,0.184756584683761,"Nesophrosyne notatula","Endem","Hal",51,49
1,0.0196078431372549,0.518518518518518,0,0,0.0079981718464351,0.00403768506056528,0.00778388321617287,"Nesophrosyne nuenue","Endem","Hal",51,50
1,0.0196078431372549,0.527777777777778,0,0,0.0111095485866967,0.00509298911048575,0.0981366007012369,"Nesophrosyne obliqua","Endem","Hal",51,50
1,0.0196078431372549,0.537037037037037,0,0,0.00812122064407256,0.00434426211686022,0.0255374386140537,"Nesosteles volcanicola","Cosmo","Hal",51,50
1,0.0196078431372549,0.546296296296296,0,0,0.010019687807622,0.00490756136570212,0.0643552239641739,"Nesosydne koae","Cosmo","Hal",51,50
1,0.0196078431372549,0.555555555555556,0,0,0,NA,0,"Nesosydne nesopele","Cosmo","Hal",51,50
1,0.0196078431372549,0.564814814814815,0,0,0.010019687807622,0.00490756136570212,0.0643552239641739,"Nesosydne pseudorubescens","Cosmo","Hal",51,50
1,0.0196078431372549,0.574074074074074,0,0,0.010160315004922,0.00482349461943762,0.11354692769189,"Nesosydne cyathodis","Cosmo","Hal",51,50
7,0.137254901960784,0.0277777777777778,0.0552175778261481,0.0737129111844645,0.0124103501617213,0.00705337245989895,0.220703752266299,"Nesosydne ipomoeicola","Cosmo","Hal",51,44
1,0.0196078431372549,0.583333333333333,0,0,0,NA,0,"Nesosydne nephrolepidis","Cosmo","Hal",51,50
1,0.0196078431372549,0.592592592592593,0,0,0.010019687807622,0.00490756136570212,0.0643552239641738,"Nesosydne rubescens","Cosmo","Hal",51,50
6,0.117647058823529,0.0462962962962963,0.0373336296511909,0.0259521353955986,0.0119181549711714,0.00602329096278749,0.129957541722675,"Nesosydne umbratica","Cosmo","Hal",51,45
2,0.0392156862745098,0.231481481481481,0.0127991222167725,0.00817312591284263,0.0103360990015469,0.00489639157016838,0.0432837722810976,"Nesosydne waikamoiensis","Endem","Hal",51,49
1,0.0196078431372549,0.601851851851852,0,0,0.00977359021234707,0.00472227280768544,0.0400806694475257,"Nesosydne mamake","Endem","Hal",51,50
1,0.0196078431372549,0.611111111111111,0,0,0.0103360990015469,0.00494592284409872,0.0866199839825246,"Nesosydne amaumau","Endem","Hal",51,50
1,0.0196078431372549,0.62037037037037,0,0,0.0111095485866967,0.00509298911048575,0.0981366007012368,"Nesosydne pilo","Endem","Hal",51,50
1,0.0196078431372549,0.62962962962963,0,0,0.00824426944171003,0.00417724000052268,0.0125804659822294,"Nesosydne cyrtandrae","Endem","Hal",51,50
1,0.0196078431372549,0.638888888888889,0,0,0.00824426944171003,0.00417724000052268,0.0125804659822294,"Nesosydne longipes","Endem","Hal",51,50
1,0.0196078431372549,0.648148148148148,0,0,0.00824426944171003,0.00417724000052268,0.0125804659822294,"Nesosydne sulcata","Endem","Hal",51,50
2,0.0392156862745098,0.240740740740741,0.00324580896786725,0,0.0102657854028969,0.00494592284409872,0.0787665339864066,"Nesothoe fletus","Cosmo","Hal",51,49
2,0.0392156862745098,0.25,0.00595428947051964,0,0.0108986077907467,0.0062435529378604,0.15000750192845,"Nysius blackburni","Cosmo","Hal",51,49
12,0.235294117647059,0.00925925925925926,0.126818666696873,0.276731428959614,0.0154689917029954,0.0088457179287384,0.915133686271731,"Nysius communis","Cosmo","Hal",51,39
4,0.0784313725490196,0.12962962962963,0.00439678650196886,0,0.0111798621853466,0.00717092866756393,0.290416678862893,"Nysius nemorivagus","Cosmo","Hal",51,47
5,0.0980392156862745,0.0833333333333333,0.0564448167970715,0.0212231087753319,0.0141681901279708,0.00732824158696409,0.417220432691455,"Nysius delectus","Cosmo","Hal",51,46
1,0.0196078431372549,0.657407407407407,0,0,0.00812122064407256,0.00434426211686022,0.0255374386140537,"Nysius longicollis","Cosmo","Hal",51,50
7,0.137254901960784,0.037037037037037,0.00910143656817382,0.00980775109541116,0.0108986077907467,0.00762648397713124,0.475250729451562,"Nysius terrestris","Cosmo","Hal",51,44
13,0.254901960784314,0,0.136547128203417,0.225455533563275,0.0152580509070454,0.008725172778509,1,"Nysius kinbergi","Cosmo","Hal",51,38
6,0.117647058823529,0.0555555555555556,0.0361599184772644,0.0207773019073586,0.0113204893826466,0.00729246983142095,0.37264976711575,"Nysius coenosulus","Cosmo","Hal",51,45
5,0.0980392156862745,0.0925925925925926,0.0433545795948536,0.0518135654977134,0.013429897342146,0.00773952583202324,0.407097852722441,"Oceanides montivagus","Endem","Hal",51,46
3,0.0588235294117647,0.157407407407407,0.0254278458538879,0.00579548928365205,0.0115314301785965,0.00519632512142314,0.108917629160088,"Oceanides nimbatus","Cosmo","Hal",51,48
1,0.0196078431372549,0.666666666666667,0,0,0.0112501757839966,0.00512990890945531,0.156025049551697,"Oceanides pteridicola","Cosmo","Hal",51,50
1,0.0196078431372549,0.675925925925926,0,0,0.00991421740964703,0.00489817531937427,0.0561967307981787,"Oliarus filicicola","Cosmo","Hal",51,50
1,0.0196078431372549,0.685185185185185,0,0,0.0112501757839966,0.00512990890945531,0.156025049551697,"Oliarus pele","Cosmo","Hal",51,50
2,0.0392156862745098,0.259259259259259,0.00780775384703824,0.000648446353415614,0.0104415693995219,0.00523935362949143,0.0687771967804081,"Oliarus haleakalae","Endem","Hal",51,49
3,0.0588235294117647,0.166666666666667,0.0110905787032987,0.00367452933602181,0.0117775277738715,0.00682079454746094,0.182897384228229,"Oliarus halehaku","Endem","Hal",51,48
1,0.0196078431372549,0.694444444444444,0,0,0.010019687807622,0.00490756136570212,0.0643552239641738,"Opuna sharpianus","Cosmo","Hal",51,50
1,0.0196078431372549,0.703703703703704,0,0,0.010019687807622,0.00490756136570212,0.0643552239641739,"Opuna sharpianus luteus","Cosmo","Hal",51,50
1,0.0196078431372549,0.712962962962963,0,0,0.010054844606947,0.00486318518914273,0.0542670980258524,"Orthotylus clermontioides","Endem","Hal",51,50
1,0.0196078431372549,0.722222222222222,0,0,0.0111095485866967,0.00509298911048575,0.0981366007012368,"Orthotylus coprosmae","Endem","Hal",51,50
1,0.0196078431372549,0.731481481481482,0,0,0.000210940795949937,NA,0,"Orthotylus hedyotiphila","Endem","Hal",51,50
1,0.0196078431372549,0.740740740740741,0,0,0.000210940795949937,NA,0,"Orthotylus hedyotioides","Endem","Hal",51,50
1,0.0196078431372549,0.75,0,0,0,NA,0,"Orthotylus perrottetiopsis","Endem","Hal",51,50
1,0.0196078431372549,0.759259259259259,0,0,0.00741808465757277,0.00342887886558683,0.00356849204991863,"Orthotylus pisoniopsis","Endem","Hal",51,50
1,0.0196078431372549,0.768518518518518,0,0,0.00736534945858529,0.00344006428340345,0.00235702031584363,"Orthotylus kopiko","Endem","Hal",51,50
1,0.0196078431372549,0.777777777777778,0,0,0.00736534945858529,0.00344006428340345,0.00235702031584364,"Orthotylus neopsychotrioides","Endem","Hal",51,50
1,0.0196078431372549,0.787037037037037,0,0,0.00826184784137252,0.00391027810140537,0.00862394896914691,"Orthotylus Urera sp.phila","Endem","Hal",51,50
1,0.0196078431372549,0.796296296296296,0,0,0,NA,0,"Orthotylus xylosmoides","Endem","Hal",51,50
1,0.0196078431372549,0.805555555555556,0,0,0.0112501757839966,0.00512990890945531,0.156025049551697,"Sarona adonias","Cosmo","Hal",51,50
1,0.0196078431372549,0.814814814814815,0,0,0.00989663900998453,0.00487597144213323,0.0566472967446,"Sarona kanaka","Endem","Hal",51,50
1,0.0196078431372549,0.824074074074074,0,0,0.000210940795949937,NA,0,"Sarona dakine","Endem","Hal",51,50
1,0.0196078431372549,0.833333333333333,0,0,0.00959780621572212,0.00472434689096359,0.0659256244309282,"Sarona kane","Endem","Hal",51,50
1,0.0196078431372549,0.842592592592593,0,0,0.00977359021234707,0.00472227280768544,0.0400806694475258,"Sarona maui","Endem","Hal",51,50
1,0.0196078431372549,0.851851851851852,0,0,0.00977359021234707,0.00472227280768544,0.0400806694475258,"Sarona pusilla","Endem","Hal",51,50
1,0.0196078431372549,0.861111111111111,0,0,0.00736534945858529,0.00344006428340345,0.00235702031584363,"Sephora criniger","Endem","Hal",51,50
3,0.0588235294117647,0.175925925925926,0.00118564578173579,0.00048633476506171,0.0101778934045844,0.00623197740518302,0.0968061969982158,"Koanoa hawaiiensis","Cosmo","Hal",51,48
3,0.0588235294117647,0.185185185185185,0.0134991252360367,0.00655586982902631,0.0122697229644213,0.00667270037304336,0.167174241054894,"Lasiochilus denigratus","Cosmo","Hal",51,48
3,0.0588235294117647,0.194444444444444,0.0572646691439156,0.0462963677740689,0.0108282941920968,0.00511041096605183,0.0699153471135893,"Lilia dilecta","Endem","Hal",51,48
6,0.117647058823529,0.0648148148148148,0.0613402431724189,0.0263431331075093,0.0139220925326958,0.00816858520758346,0.570152260599818,"Nabis blackburni","Cosmo","Hal",51,45
2,0.0392156862745098,0.268518518518519,0.0383157516119598,0.0163597611247148,0.0123751933623963,0.00554224701223511,0.162491824665411,"Nabis rubritinctus","Endem","Hal",51,49
1,0.0196078431372549,0.87037037037037,0,0,0.0112501757839966,0.00512990890945531,0.156025049551697,"Nabis nubigenus","Endem","Hal",51,50
1,0.0196078431372549,0.87962962962963,0,0,0.0112501757839966,0.00512990890945531,0.156025049551697,"Saicella kipahulu","Endem","Hal",51,50
1,0.0196078431372549,0.888888888888889,0,0,0.0112501757839966,0.00512990890945531,0.156025049551697,"Saicella lilinoe","Endem","Hal",51,50
1,0.0196078431372549,0.898148148148148,0,0,0.00989663900998453,0.00487597144213323,0.0566472967446001,"Saldula oahuensis","Cosmo","Hal",51,50
1,0.0196078431372549,0.907407407407407,0,0,0.00959780621572212,0.00472434689096359,0.0659256244309281,"Chlorococcus longipes","Endem","Hal",51,50
1,0.0196078431372549,0.916666666666667,0,0,0.010054844606947,0.00486318518914273,0.0542670980258524,"Chlorococcus sparsus","Endem","Hal",51,50
2,0.0392156862745098,0.277777777777778,0.00914495178373821,0.00899719315364164,0.00845521023765996,0.00431463818746326,0.00866878843327414,"Chlorococcus straussiae","Cosmo","Hal",51,49
1,0.0196078431372549,0.925925925925926,0,0,0.00959780621572212,0.00472434689096359,0.0659256244309281,"Pseudococcus mendiculus","Endem","Hal",51,50
1,0.0196078431372549,0.935185185185185,0,0,0.010019687807622,0.00490756136570212,0.0643552239641739,"Pseudococcus swezeyi","Cosmo","Hal",51,50
1,0.0196078431372549,0.944444444444444,0,0,0.0111095485866967,0.00509298911048575,0.0981366007012368,"Tomentocera haleakala","Endem","Hal",51,50
1,0.0196078431372549,0.953703703703704,0,0,0.0112501757839966,0.00512990890945531,0.156025049551697,"Tympanococcus tympanistus","Cosmo","Hal",51,50
1,0.0196078431372549,0.962962962962963,0,0,0.000210940795949937,NA,0,"Hevaheva swezeyi","Endem","Hal",51,50
1,0.0196078431372549,0.972222222222222,0,0,0.0112501757839966,0.00512990890945531,0.156025049551697,"Kuwayama gracilis","Endem","Hal",51,50
1,0.0196078431372549,0.981481481481482,0,0,0.0112501757839966,0.00512990890945531,0.156025049551697,"Kuwayama nigricapita","Cosmo","Hal",51,50
1,0.0196078431372549,0.990740740740741,0,0,0.000210940795949937,NA,0,"Swezeyana elongagena","Cosmo","Hal",51,50
1,0.0196078431372549,1,0,0,0.000210940795949937,NA,0,"Swezeyana reticulata","Cosmo","Hal",51,50
3,0.0517241379310345,0.0784313725490196,0.000352081682950444,0.0003191816183306,0.0120720175674464,0.007471204731763,0.0672797010496383,"Aloha swezeyi","Cosmo","KoK",58,55
1,0.0172413793103448,0.294117647058824,0,0,0.00952316931074662,0.00489611118910571,0.00601155457366498,"Aloha ipomoeae","Cosmo","KoK",58,57
1,0.0172413793103448,0.303921568627451,0,0,0.0133044277135431,0.00590245869667259,0.120133443296365,"Balclutha lobata","Cosmo","KoK",58,57
1,0.0172413793103448,0.313725490196078,0,0,0.0133044277135431,0.00590245869667259,0.120133443296365,"Balclutha usitata","Cosmo","KoK",58,57
2,0.0344827586206897,0.186274509803922,0.00845096392033282,0.0004787724274959,0.0134724836425562,0.00601917398163505,0.133735602293622,"Balclutha phoxocephala","Endem","KoK",58,56
1,0.0172413793103448,0.323529411764706,0,0,0.0131923904275343,0.00601238033154291,0.0552111168022054,"Balolina kilaueae","Cosmo","KoK",58,57
1,0.0172413793103448,0.333333333333333,0,0,0.0125201667114816,0.00576199997160305,0.0731283090386633,"Dictyophorodelphax zwaluwenburgi vicar","Endem","KoK",58,57
1,0.0172413793103448,0.343137254901961,0,0,0.0133044277135431,0.00590245869667259,0.120133443296365,"Dictyophorodelphax zwaluwenburgi","Endem","KoK",58,57
2,0.0344827586206897,0.196078431372549,0,0,0,NA,0,"Emoloana sporobolicola","Cosmo","KoK",58,56
1,0.0172413793103448,0.352941176470588,0,0,0,NA,0,"Engytatus lysimachiae","Endem","KoK",58,57
2,0.0344827586206897,0.205882352941176,0.000604777671057048,0.000119693106873975,0.0126882226404948,0.00575266627834451,0.0882771743021275,"Glyptonysius hylaeus","Endem","KoK",58,56
2,0.0344827586206897,0.215686274509804,0.000526538640481075,0,0.013584520928565,0.00773144988932804,0.123475337130916,"Iolania kraussohana","Endem","KoK",58,56
1,0.0172413793103448,0.362745098039216,0,0,0.0143687819306265,0.00617619591159074,0.151367582954073,"Leialoha lehuae","Cosmo","KoK",58,57
1,0.0172413793103448,0.372549019607843,0,0,0.0143687819306265,0.00617619591159074,0.151367582954073,"Leialoha naniicola","Cosmo","KoK",58,57
1,0.0172413793103448,0.382352941176471,0,0,0.0143687819306265,0.00617619591159074,0.151367582954073,"Leialoha ohiae","Cosmo","KoK",58,57
1,0.0172413793103448,0.392156862745098,0,0,0.0143687819306265,0.00617619591159074,0.151367582954073,"Leialoha kauaiensis","Endem","KoK",58,57
1,0.0172413793103448,0.401960784313726,0,0,0.0143687819306265,0.00617619591159074,0.151367582954073,"Leialoha pacifica","Endem","KoK",58,57
1,0.0172413793103448,0.411764705882353,0,0,0.0121840548534552,0.00568210023866348,0.0729895242820924,"Leialoha suttoniae","Endem","KoK",58,57
1,0.0172413793103448,0.42156862745098,0,0,0,NA,0,"Leialoha oceanides","Endem","KoK",58,57
1,0.0172413793103448,0.431372549019608,0,0,0.0126041946759882,0.00590245869667259,0.083766111416054,"Leialoha scaevolae","Endem","KoK",58,57
3,0.0517241379310345,0.0882352941176471,0.0532473248079269,0.0377033286653022,0.0140886887156046,0.00620858854749069,0.0632953463031714,"Metrarga obscura","Cosmo","KoK",58,55
3,0.0517241379310345,0.0980392156862745,0.00907089125995913,0.00119693106873975,0.0129122972125123,0.00645302116747064,0.0626060042812892,"Neseis nitida impressicollis","Endem","KoK",58,55
2,0.0344827586206897,0.225490196078431,0,0,0.00917025185981895,0.00409137401977497,0.00227643624094209,"Nesiomiris elongatus","Endem","KoK",58,56
1,0.0172413793103448,0.441176470588235,0,0,0.00917025185981895,0.00409137401977497,0.00220245891296513,"Nesiomiris tetraplasandrae","Endem","KoK",58,57
2,0.0344827586206897,0.235294117647059,0.00750070609788064,0.000957544854991801,0.0124641480684772,0.00580596073432917,0.0408421132912919,"Nesocryptias villosa","Endem","KoK",58,56
1,0.0172413793103448,0.450980392156863,0,0,0.00922627050282334,0.00409451881148887,0.00238852761235998,"Nesophrosyne halemanu","Endem","KoK",58,57
3,0.0517241379310345,0.107843137254902,0.0198045946659625,0.0179539660310963,0.00969122523975979,0.00419942370811747,0.00375916625363206,"Nesophrosyne touchardii","Endem","KoK",58,55
1,0.0172413793103448,0.46078431372549,0,0,0.0126322039974904,0.0057682392785566,0.0798083547779815,"Nesosydne koae","Cosmo","KoK",58,57
1,0.0172413793103448,0.470588235294118,0,0,0.0126322039974904,0.0057682392785566,0.0798083547779815,"Nesosydne koaephyllodii","Cosmo","KoK",58,57
8,0.137931034482759,0.0196078431372549,0.0829161915014833,0.0980805215427644,0.0154051268262078,0.00834948115007369,0.178976482574079,"Nesosydne ipomoeicola","Cosmo","KoK",58,50
1,0.0172413793103448,0.480392156862745,0,0,0.0126322039974904,0.0057682392785566,0.0798083547779814,"Nesosydne rubescens","Cosmo","KoK",58,57
1,0.0172413793103448,0.490196078431373,0,0,0.0117359057094201,0.00566096596572478,0.0325466566059153,"Nesosydne campylothecae","Endem","KoK",58,57
1,0.0172413793103448,0.5,0,0,0.00974724388276418,0.00491417802006182,0.00811439739392377,"Nesosydne kuschei","Endem","KoK",58,57
1,0.0172413793103448,0.509803921568627,0,0,0.0123521107824684,0.00569120616853314,0.0807769711830821,"Nesosydne naenae","Endem","KoK",58,57
1,0.0172413793103448,0.519607843137255,0,0,0.00995451286188044,0.00499950161778228,0.0122072630769071,"Nesosydne viridis","Endem","KoK",58,57
1,0.0172413793103448,0.529411764705882,0,0,0.0104474769203191,0.00503018788833524,0.0131955154494028,"Nesothoe dryope","Cosmo","KoK",58,57
3,0.0517241379310345,0.117647058823529,0.000778561578667203,0.000119693106873975,0.0125201667114816,0.0073424796330076,0.114995005312784,"Nesothoe dodonaeae","Endem","KoK",58,55
1,0.0172413793103448,0.53921568627451,0,0,0.0104474769203191,0.00503018788833524,0.0131955154494028,"Nesothoe pluvialis","Endem","KoK",58,57
2,0.0344827586206897,0.245098039215686,0.0111934408343175,0.0011171356641571,0.0133044277135431,0.00599546311057627,0.0861850397314951,"Nesothoe fletus","Cosmo","KoK",58,56
1,0.0172413793103448,0.549019607843137,0,0,0.0117359057094201,0.00566096596572478,0.0325466566059153,"Nesothoe seminigrofrons","Endem","KoK",58,57
11,0.189655172413793,0.00980392156862745,0.237773556505402,0.305369033797343,0.0201106928385767,0.0105068421572919,0.798180216698611,"Nysius communis","Cosmo","KoK",58,47
4,0.0689655172413793,0.0686274509803922,0.000837717427366226,0,0.0131923904275343,0.00858496208500728,0.277313621821892,"Nysius nemorivagus","Cosmo","KoK",58,54
5,0.0862068965517241,0.0490196078431373,0.0588912675359731,0.0326363204743039,0.0168896208658241,0.00865470182574657,0.363435610637614,"Nysius delectus","Cosmo","KoK",58,53
1,0.0172413793103448,0.558823529411765,0,0,0.00917025185981895,0.00474351645035353,0.0136021589972569,"Nysius longicollis","Cosmo","KoK",58,57
7,0.120689655172414,0.0294117647058824,0.0223147000873433,0.0193104879090013,0.0142007260016133,0.00878313103668098,0.404643065426758,"Nysius terrestris","Cosmo","KoK",58,51
13,0.224137931034483,0,0.172068242909278,0.245390817942795,0.0200546741955723,0.0103536811928999,1,"Nysius kinbergi","Cosmo","KoK",58,45
1,0.0172413793103448,0.568627450980392,0,0,0.0133044277135431,0.00590245869667259,0.120133443296365,"Nysius mixtus","Endem","KoK",58,57
5,0.0862068965517241,0.0588235294117647,0.0135996749047977,0.0259614348809652,0.0142007260016133,0.00788013161796896,0.271228961017032,"Nysius coenosulus","Cosmo","KoK",58,53
3,0.0517241379310345,0.127450980392157,0.0293156726646296,0.027369823771849,0.0130243344985211,0.00598535839746856,0.0501112619821982,"Oceanides nimbatus","Cosmo","KoK",58,55
1,0.0172413793103448,0.57843137254902,0,0,0.0125201667114816,0.00576199997160305,0.0731283090386633,"Oceanides planicollis","Endem","KoK",58,57
1,0.0172413793103448,0.588235294117647,0,0,0.0114558124943981,0.00559849603126329,0.0349603427032909,"Oceanides myopori","Endem","KoK",58,57
1,0.0172413793103448,0.598039215686274,0,0,0.00900219593080577,0.00504209084121819,0.013591360360215,"Oceanides ventralis","Endem","KoK",58,57
1,0.0172413793103448,0.607843137254902,0,0,0.0143687819306265,0.00617619591159074,0.151367582954073,"Oliarus pele","Cosmo","KoK",58,57
1,0.0172413793103448,0.617647058823529,0,0,0.0126322039974904,0.0057682392785566,0.0798083547779815,"Oliarus koae","Endem","KoK",58,57
2,0.0344827586206897,0.254901960784314,0.00360097828410477,0.000917647152700476,0.0136965582145738,0.00747644768245195,0.152936663816645,"Opuna sharpianus","Cosmo","KoK",58,56
2,0.0344827586206897,0.264705882352941,0.00360097828410477,0.000917647152700476,0.0136965582145738,0.00747644768245195,0.152936663816645,"Opuna sharpianus luteus","Cosmo","KoK",58,56
1,0.0172413793103448,0.627450980392157,0,0,0.00922627050282334,0.00409451881148887,0.00238852761235999,"Orthotylus broussaisiae","Endem","KoK",58,57
1,0.0172413793103448,0.637254901960784,0,0,0.0124081294254728,0.00584738635976621,0.046094269141459,"Orthotylus coprosmaphagus","Endem","KoK",58,57
1,0.0172413793103448,0.647058823529412,0,0,0,NA,0,"Orthotylus elaeocarpi","Endem","KoK",58,57
1,0.0172413793103448,0.656862745098039,0,0,0.00697992291834723,0.00309977827974805,0.000126264818484375,"Orthotylus manonophila","Endem","KoK",58,57
1,0.0172413793103448,0.666666666666667,0,0,0,NA,0,"Orthotylus perrottetiae","Endem","KoK",58,57
1,0.0172413793103448,0.676470588235294,0,0,0.011007663350363,0.00518692207765045,0.0162231175064883,"Orthotylus pipturicola","Endem","KoK",58,57
1,0.0172413793103448,0.686274509803922,0,0,0,NA,0,"Orthotylus Pisonia sp.cola","Endem","KoK",58,57
1,0.0172413793103448,0.696078431372549,0,0,0.00952316931074662,0.00417965396135505,0.00351073984333004,"Orthotylus kopikocola","Endem","KoK",58,57
1,0.0172413793103448,0.705882352941177,0,0,0.00952316931074662,0.00417965396135505,0.00351073984333004,"Orthotylus kopikovorus","Endem","KoK",58,57
1,0.0172413793103448,0.715686274509804,0,0,0,NA,0,"Orthotylus xylosmicola","Endem","KoK",58,57
