Sites,plantName,GRIDCODE,Lat,Long
Kokee,dordeci,2,22.1400,-159.6240
Kokee,dordeco,2,22.1400,-159.6240
Kokee,droangl,2,22.1400,-159.6240
Kokee,drycrin,2,22.1400,-159.6240
Kokee,dryfusc,2,22.1400,-159.6240
Kokee,dryglab,2,22.1400,-159.6240
Kokee,dryhawa,2,22.1400,-159.6240
Kokee,drymaui,2,22.1400,-159.6240
Kokee,drysand,2,22.1400,-159.6240
Kokee,dryunid,2,22.1400,-159.6240
Kokee,drywall,2,22.1400,-159.6240
Kokee,dubimbr,2,22.1400,-159.6240
Kokee,dubknud,2,22.1400,-159.6240
Kokee,dublaev,2,22.1400,-159.6240
Kokee,dublati,2,22.1400,-159.6240
Kokee,dublaxa,2,22.1400,-159.6240
Kokee,dubmicr,2,22.1400,-159.6240
Kokee,dubpale,2,22.1400,-159.6240
Kokee,dubplan,2,22.1400,-159.6240
Kokee,dubrail,2,22.1400,-159.6240
Kokee,dubwaia,2,22.1400,-159.6240
Kokee,elaaemu,2,22.1400,-159.6240
Kokee,elabifi,2,22.1400,-159.6240
Kokee,elacras1,2,22.1400,-159.6240
Kokee,elacras2,2,22.1400,-159.6240
Kokee,elapale,2,22.1400,-159.6240
Kokee,elapell,2,22.1400,-159.6240
Kokee,elawawr,2,22.1400,-159.6240
Kokee,eleobtu,2,22.1400,-159.6240
Kokee,embpaci,2,22.1400,-159.6240
Kokee,eragran,2,22.1400,-159.6240
Kokee,eravari,2,22.1400,-159.6240
Kokee,eugrein,2,22.1400,-159.6240
Kokee,euphael,2,22.1400,-159.6240
Kokee,eursand,2,22.1400,-159.6240
Kokee,exolute,2,22.1400,-159.6240
Kokee,fimdich,2,22.1400,-159.6240
Kokee,fluneow,2,22.1400,-159.6240
Kokee,frearbo,2,22.1400,-159.6240
Kokee,gahaspe,2,22.1400,-159.6240
Kokee,gahbeec,2,22.1400,-159.6240
Kokee,gahviti,2,22.1400,-159.6240
Kokee,garremy,2,22.1400,-159.6240
Kokee,gerkaua,2,22.1400,-159.6240
Kokee,goumeye,2,22.1400,-159.6240
Kokee,grabald,2,22.1400,-159.6240
Kokee,graforb,2,22.1400,-159.6240
Kokee,grahook,2,22.1400,-159.6240
Kokee,gratene,2,22.1400,-159.6240
Kokee,gunkaua,2,22.1400,-159.6240
Kokee,hapelon,2,22.1400,-159.6240
Kokee,hetcont,2,22.1400,-159.6240
Kokee,hibkoki,2,22.1400,-159.6240
Kokee,hibwaim,2,22.1400,-159.6240
Kokee,hibwood,2,22.1400,-159.6240
Kokee,hilsand,2,22.1400,-159.6240
Kokee,huperos,2,22.1400,-159.6240
Kokee,huperub,2,22.1400,-159.6240
Kokee,hupmann,2,22.1400,-159.6240
Kokee,hupphyl,2,22.1400,-159.6240
Kokee,hupserr,2,22.1400,-159.6240
Kokee,hupsubi,2,22.1400,-159.6240
Kokee,hymrecu,2,22.1400,-159.6240
Kokee,hyphawa,2,22.1400,-159.6240
Kokee,ileanom,2,22.1400,-159.6240
Kokee,ipoindi,2,22.1400,-159.6240
Kokee,isadist,2,22.1400,-159.6240
Kokee,isolaur,2,22.1400,-159.6240
Kokee,isolong,2,22.1400,-159.6240
Kokee,joiasce,2,22.1400,-159.6240
Kokee,kadacum,2,22.1400,-159.6240
Kokee,kadaffi,2,22.1400,-159.6240
Kokee,kadcent,2,22.1400,-159.6240
Kokee,kadcord,2,22.1400,-159.6240
Kokee,kadelat,2,22.1400,-159.6240
Kokee,kadelat,2,22.1400,-159.6240
Kokee,kadfluv,2,22.1400,-159.6240
Kokee,kadflyn,2,22.1400,-159.6240
Kokee,kadfogg,2,22.1400,-159.6240
Kokee,kadknud,2,22.1400,-159.6240
Kokee,kadtryb,2,22.1400,-159.6240
Kokee,keyeric,2,22.1400,-159.6240
Kokee,keyhele,2,22.1400,-159.6240
Kokee,kokkaua,2,22.1400,-159.6240
Kokee,korcomp,2,22.1400,-159.6240
Kokee,korlati,2,22.1400,-159.6240
Kokee,korplat,2,22.1400,-159.6240
Kokee,korremy,2,22.1400,-159.6240
Kokee,labdege,2,22.1400,-159.6240
Kokee,labhell,2,22.1400,-159.6240
Kokee,labhirt,2,22.1400,-159.6240
Kokee,lablydg,2,22.1400,-159.6240
Kokee,labpumi,2,22.1400,-159.6240
Kokee,labtini,2,22.1400,-159.6240
Kokee,labwaia,2,22.1400,-159.6240
Kokee,lacfili,2,22.1400,-159.6240
Kokee,lelsaff,2,22.1400,-159.6240
Kokee,lepserr,2,22.1400,-159.6240
Kokee,leptame,2,22.1400,-159.6240
Kokee,lepthun,2,22.1400,-159.6240
Kokee,linrepe,2,22.1400,-159.6240
Kokee,lipconn,2,22.1400,-159.6240
Kokee,liphawa,2,22.1400,-159.6240
Kokee,lobhypo,2,22.1400,-159.6240
Kokee,lobkaua,2,22.1400,-159.6240
Kokee,lobniih,2,22.1400,-159.6240
Kokee,lobvill,2,22.1400,-159.6240
Kokee,lobyucc,2,22.1400,-159.6240
Kokee,luzhawa,2,22.1400,-159.6240
Kokee,lyccern,2,22.1400,-159.6240
Kokee,lycvenu,2,22.1400,-159.6240
Kokee,lysdaph,2,22.1400,-159.6240
Kokee,lysglut,2,22.1400,-159.6240
Kokee,lyshill,2,22.1400,-159.6240
Kokee,lyskala,2,22.1400,-159.6240
Kokee,lysscop,2,22.1400,-159.6240
Kokee,lysveno,2,22.1400,-159.6240
Kokee,macangu,2,22.1400,-159.6240
Kokee,macmari,2,22.1400,-159.6240
Kokee,mardoug,2,22.1400,-159.6240
Kokee,mecrecu,2,22.1400,-159.6240
Kokee,melanis,2,22.1400,-159.6240
Kokee,melbarb,2,22.1400,-159.6240
Kokee,melclus,2,22.1400,-159.6240
Kokee,melcruc,2,22.1400,-159.6240
Kokee,meldege,2,22.1400,-159.6240
Kokee,melfedd,2,22.1400,-159.6240
Kokee,melhaup,2,22.1400,-159.6240
Kokee,melkava,2,22.1400,-159.6240
Kokee,melknud,2,22.1400,-159.6240
Kokee,melmacr,2,22.1400,-159.6240
Kokee,melmicr,2,22.1400,-159.6240
Kokee,melovat,2,22.1400,-159.6240
Kokee,melpall,2,22.1400,-159.6240
Kokee,melpedu,2,22.1400,-159.6240
Kokee,melpube,2,22.1400,-159.6240
Kokee,melwaia,2,22.1400,-159.6240
Kokee,melwawr,2,22.1400,-159.6240
Kokee,metpoly,2,22.1400,-159.6240
Kokee,metwaia,2,22.1400,-159.6240
Kokee,micspec,2,22.1400,-159.6240
Kokee,micspel,2,22.1400,-159.6240
Kokee,micstri,2,22.1400,-159.6240
Kokee,morgahn,2,22.1400,-159.6240
Kokee,mortrim,2,22.1400,-159.6240
Kokee,munrace,2,22.1400,-159.6240
Kokee,myosand,2,22.1400,-159.6240
Kokee,myralyx,2,22.1400,-159.6240
Kokee,myrdent,2,22.1400,-159.6240
Kokee,myrfosb,2,22.1400,-159.6240
Kokee,myrhell,2,22.1400,-159.6240
Kokee,myrkaua,2,22.1400,-159.6240
Kokee,myrknud,2,22.1400,-159.6240
Kokee,myrlana,2,22.1400,-159.6240
Kokee,myrless,2,22.1400,-159.6240
Kokee,myrline,2,22.1400,-159.6240
Kokee,myrmezi,2,22.1400,-159.6240
Kokee,myrpeti,2,22.1400,-159.6240
Kokee,myrpunc,2,22.1400,-159.6240
Kokee,myrwawr,2,22.1400,-159.6240
Kokee,nepcord,2,22.1400,-159.6240
Kokee,nepexal,2,22.1400,-159.6240
Kokee,nergran,2,22.1400,-159.6240
Kokee,nerkaua,2,22.1400,-159.6240
Kokee,nermela,2,22.1400,-159.6240
Kokee,nespoly,2,22.1400,-159.6240
Kokee,nessand,2,22.1400,-159.6240
Kokee,notdiva,2,22.1400,-159.6240
Kokee,notlati,2,22.1400,-159.6240
Kokee,notlong,2,22.1400,-159.6240
Kokee,notpelt,2,22.1400,-159.6240
Kokee,notrubi,2,22.1400,-159.6240
Kokee,notsand,2,22.1400,-159.6240
Kokee,ophpend,2,22.1400,-159.6240
Kokee,orefurc,2,22.1400,-159.6240
Kokee,ostanth,2,22.1400,-159.6240
Kokee,panbeec,2,22.1400,-159.6240
Kokee,panline,2,22.1400,-159.6240
Kokee,panneph,2,22.1400,-159.6240
Kokee,pantect,2,22.1400,-159.6240
Kokee,pantenu,2,22.1400,-159.6240
Kokee,passcro,2,22.1400,-159.6240
Kokee,peltern,2,22.1400,-159.6240
Kokee,pepblan,2,22.1400,-159.6240
Kokee,pepcook,2,22.1400,-159.6240
Kokee,pephesp,2,22.1400,-159.6240
Kokee,pephirt,2,22.1400,-159.6240
Kokee,pepkoke,2,22.1400,-159.6240
Kokee,peplati,2,22.1400,-159.6240
Kokee,pepmemb,2,22.1400,-159.6240
Kokee,pepoahu,2,22.1400,-159.6240
Kokee,pepremy,2,22.1400,-159.6240
Kokee,pepsand,2,22.1400,-159.6240
Kokee,peptetr,2,22.1400,-159.6240
Kokee,persand,2,22.1400,-159.6240
Kokee,phydist,2,22.1400,-159.6240
Kokee,phyelec,2,22.1400,-159.6240
Kokee,phyhell,2,22.1400,-159.6240
Kokee,phyknud,2,22.1400,-159.6240
Kokee,phyreno,2,22.1400,-159.6240
Kokee,physand,2,22.1400,-159.6240
Kokee,phywaim,2,22.1400,-159.6240
Kokee,phywawr,2,22.1400,-159.6240
Kokee,pilpepl,2,22.1400,-159.6240
Kokee,pipalbi,2,22.1400,-159.6240
Kokee,pipkaua,2,22.1400,-159.6240
Kokee,piprube,2,22.1400,-159.6240
Kokee,pissand,2,22.1400,-159.6240
Kokee,pisumbe,2,22.1400,-159.6240
Kokee,piswagn,2,22.1400,-159.6240
Kokee,pitgaya,2,22.1400,-159.6240
Kokee,pitglab,2,22.1400,-159.6240
Kokee,pitkaua,2,22.1400,-159.6240
Kokee,pitnapa,2,22.1400,-159.6240
Kokee,plaholo,2,22.1400,-159.6240
Kokee,plapach,2,22.1400,-159.6240
Kokee,plaprin,2,22.1400,-159.6240
Kokee,plarost,2,22.1400,-159.6240
Kokee,plaspat,2,22.1400,-159.6240
Kokee,pleaure,2,22.1400,-159.6240
Kokee,pleparv,2,22.1400,-159.6240
Kokee,poamann,2,22.1400,-159.6240
Kokee,poasand,2,22.1400,-159.6240
Kokee,poasiph,2,22.1400,-159.6240
Kokee,polpell,2,22.1400,-159.6240
Kokee,pousand,2,22.1400,-159.6240
Kokee,prihard,2,22.1400,-159.6240
Kokee,primino,2,22.1400,-159.6240
Kokee,prinapa,2,22.1400,-159.6240
Kokee,psekera,2,22.1400,-159.6240
Kokee,psesand,2,22.1400,-159.6240
Kokee,psicomp,2,22.1400,-159.6240
Kokee,psinudu,2,22.1400,-159.6240
Kokee,psygran,2,22.1400,-159.6240
Kokee,psygree,2,22.1400,-159.6240
Kokee,psyhexa,2,22.1400,-159.6240
Kokee,psyhobd,2,22.1400,-159.6240
Kokee,psykadu,2,22.1400,-159.6240
Kokee,psymari,2,22.1400,-159.6240
Kokee,psymaui,2,22.1400,-159.6240
Kokee,psyodor,2,22.1400,-159.6240
Kokee,psywawr,2,22.1400,-159.6240
Kokee,pteaqui,2,22.1400,-159.6240
Kokee,ptecret,2,22.1400,-159.6240
Kokee,pteexce,2,22.1400,-159.6240
Kokee,ptehill,2,22.1400,-159.6240
Kokee,pteirre,2,22.1400,-159.6240
Kokee,ptekaua,2,22.1400,-159.6240
Kokee,ranmaui,2,22.1400,-159.6240
Kokee,rausand,2,22.1400,-159.6240
Kokee,remkaua,2,22.1400,-159.6240
Kokee,remmont,2,22.1400,-159.6240
Kokee,rhusand,2,22.1400,-159.6240
Kokee,rhychin,2,22.1400,-159.6240
Kokee,rhyrugo,2,22.1400,-159.6240
Kokee,rhyscle,2,22.1400,-159.6240
Kokee,rubhawa,2,22.1400,-159.6240
Kokee,rumalbe,2,22.1400,-159.6240
Kokee,sadcyat,2,22.1400,-159.6240
Kokee,sadpall,2,22.1400,-159.6240
Kokee,sadsoul,2,22.1400,-159.6240
Kokee,sadsqua,2,22.1400,-159.6240
Kokee,sadunis,2,22.1400,-159.6240
Kokee,sadwagn,2,22.1400,-159.6240
Kokee,sanfrey,2,22.1400,-159.6240
Kokee,sankaua,2,22.1400,-159.6240
Kokee,sapoahu,2,22.1400,-159.6240
Kokee,scagaud1,2,22.1400,-159.6240
Kokee,scaglab,2,22.1400,-159.6240
Kokee,scamoll,2,22.1400,-159.6240
Kokee,scaproc,2,22.1400,-159.6240
Kokee,schhell,2,22.1400,-159.6240
Kokee,schjunc,2,22.1400,-159.6240
Kokee,schkaua,2,22.1400,-159.6240
Kokee,schlych,2,22.1400,-159.6240
Kokee,schmemb,2,22.1400,-159.6240
Kokee,schnutt,2,22.1400,-159.6240
Kokee,schperl,2,22.1400,-159.6240
Kokee,schrobu,2,22.1400,-159.6240
Kokee,schsper,2,22.1400,-159.6240
Kokee,schstel,2,22.1400,-159.6240
Kokee,schtabe,2,22.1400,-159.6240
Kokee,schvisc,2,22.1400,-159.6240
Kokee,selarbu,2,22.1400,-159.6240
Kokee,seldefl,2,22.1400,-159.6240
Kokee,siccucu,2,22.1400,-159.6240
Kokee,siclanc,2,22.1400,-159.6240
Kokee,sidfall,2,22.1400,-159.6240
Kokee,smimela,2,22.1400,-159.6240
Kokee,solamer,2,22.1400,-159.6240
Kokee,solsand,2,22.1400,-159.6240
Kokee,sopchry,2,22.1400,-159.6240
Kokee,sphchin,2,22.1400,-159.6240
Kokee,sphlanc,2,22.1400,-159.6240
Kokee,stecamp,2,22.1400,-159.6240
Kokee,stekeal,2,22.1400,-159.6240
Kokee,stepurp,2,22.1400,-159.6240
Kokee,stiowhy,2,22.1400,-159.6240
Kokee,strpend,2,22.1400,-159.6240
Kokee,strrube,2,22.1400,-159.6240
Kokee,syzsand,2,22.1400,-159.6240
Kokee,tecgaud,2,22.1400,-159.6240
Kokee,tetflyn,2,22.1400,-159.6240
Kokee,tetkava,2,22.1400,-159.6240
Kokee,tetoahu,2,22.1400,-159.6240
Kokee,tetwaia,2,22.1400,-159.6240
Kokee,tetwaim,2,22.1400,-159.6240
Kokee,theglob,2,22.1400,-159.6240
Kokee,toulati,2,22.1400,-159.6240
Kokee,trekaua,2,22.1400,-159.6240
Kokee,uncunci,2,22.1400,-159.6240
Kokee,ureglab,2,22.1400,-159.6240
Kokee,vaccaly,2,22.1400,-159.6240
Kokee,vacdent,2,22.1400,-159.6240
Kokee,vacreti,2,22.1400,-159.6240
Kokee,vancyrt,2,22.1400,-159.6240
Kokee,vandava,2,22.1400,-159.6240
Kokee,vantubi,2,22.1400,-159.6240
Kokee,viocham,2,22.1400,-159.6240
Kokee,viokaua,2,22.1400,-159.6240
Kokee,viowail,2,22.1400,-159.6240
Kokee,walindi,2,22.1400,-159.6240
Kokee,wikfurc,2,22.1400,-159.6240
Kokee,wikoahu,2,22.1400,-159.6240
Kokee,wilgymn,2,22.1400,-159.6240
Kokee,xylcren,2,22.1400,-159.6240
Kokee,xylhawa,2,22.1400,-159.6240
Kokee,zandipe,2,22.1400,-159.6240
Kokee,zanhawa,2,22.1400,-159.6240
Kokee,zankaua,2,22.1400,-159.6240
